Consecutivo,Estado,Region,Municipio,Uso Suelo,Acto Juridico,Año
309,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
310,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
311,JALISCO,GUADALAJARA,TLAQUEPAQUE,,Hipoteca,2017
312,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
313,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
314,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
315,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
316,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
317,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
318,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
319,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
320,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
321,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
322,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
323,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
324,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
325,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Otro,2017
326,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
327,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
328,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
329,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
330,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
331,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
332,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
333,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
334,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
335,JALISCO,GUADALAJARA,NO CONSTA,NO CONSTA,Hipoteca,2017
336,JALISCO,GUADALAJARA,GUADALAJARA, NO CONSTA,Hipoteca,2017
337,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
338,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
339,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Otro,2017
340,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
341,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
342,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
343,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
344,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,URBANO,Hipoteca,2017
345,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
346,JALISCO,GUADALAJARA,TONALA,NO CONSTA,Hipoteca,2017
347,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
348,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
349,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
350,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
351,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
352,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
353,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
354,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
355,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
356,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
357,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
358,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
359,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
360,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
361,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
362,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
363,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
364,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
365,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
366,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
367,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
368,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
369,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
370,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
371,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
372,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
373,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
374,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
375,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
376,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
377,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
378,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
379,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
380,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
381,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
382,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
383,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
384,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
385,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
386,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
387,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
388,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
389,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
390,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
391,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
392,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
393,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
394,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
395,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
396,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
397,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
398,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
399,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
400,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
401,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
402,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
403,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
404,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
405,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
406,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
407,JALISCO,GUADALAJARA,TONALA,NO CONSTA,Hipoteca,2017
408,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
409,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
410,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
411,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
412,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
413,JALISCO,GUADALAJARA,EL SALTO,NO CONSTA,Hipoteca,2017
414,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
415,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
416,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
417,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
418,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
419,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Otro,2017
420,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
421,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
422,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
423,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
424,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
425,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
426,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
427,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
428,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
429,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
430,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
431,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
432,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
433,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
434,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
435,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
436,JALISCO,GUADALAJARA,TONALA,NO CONSTA,Hipoteca,2017
437,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
438,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
439,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
440,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
441,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
442,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
443,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
444,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
445,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
446,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
447,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
448,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
449,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
450,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
451,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
452,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
453,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
454,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
455,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
456,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
457,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
458,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
459,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
460,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
461,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
462,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
463,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
464,JALISCO,GUADALAJARA,TONALA,NO CONSTA,Hipoteca,2017
465,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
466,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
467,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
468,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
469,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
470,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
471,JALISCO,GUADALAJARA,TONALA,NO CONSTA,Hipoteca,2017
472,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
473,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
474,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
475,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
476,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
477,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
478,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
479,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
480,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
481,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
482,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
483,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
484,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
485,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
486,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
487,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
488,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
489,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
490,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
491,JALISCO,GUADALAJARA,TALA,NO CONSTA,Hipoteca,2017
492,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
493,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
494,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
495,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
496,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
497,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
498,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
499,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
500,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
501,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
502,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
503,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
504,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
505,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
506,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
507,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
508,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
509,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
510,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
511,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
512,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
513,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
514,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
515,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
516,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
517,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
518,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
519,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
520,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
521,JALISCO,GUADALAJARA,TONALA,URBANO,Hipoteca,2017
522,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
523,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
524,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
525,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
526,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
527,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
528,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
529,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
530,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
531,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
532,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
533,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
534,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
535,JALISCO,GUADALAJARA,JUANACATLAN,RUSTICO,Hipoteca,2017
536,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
537,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
538,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA.,Hipoteca,2017
539,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
540,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
541,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
542,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
543,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
544,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
545,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
546,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
547,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
548,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
549,JALISCO,GUADALAJARA,GUADALAJARA,NO CONSTA,Hipoteca,2017
550,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
551,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
552,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
553,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
554,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
555,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
556,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
557,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
558,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
559,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
560,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
561,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
562,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
563,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
564,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
565,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
566,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
567,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
568,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
569,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
570,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
571,JALISCO,GUADALAJARA,NO CONSTA,HABITACIONAL,Hipoteca,2017
572,JALISCO,GUADALAJARA,TONALA,NO CONSTA,Hipoteca,2017
573,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
574,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
575,JALISCO,GUADALAJARA,NO CONSTA,NO CONSTA,Hipoteca,2017
576,JALISCO,GUADALAJARA,NO CONSTA,NO CONSTA,Hipoteca,2017
577,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
578,JALISCO,GUADALAJARA,ZAPOPAN,NO CONSTA,Hipoteca,2017
579,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
580,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
581,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
582,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
583,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
584,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
585,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
586,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
587,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
588,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
589,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
590,JALISCO,GUADALAJARA,TONALA,HABITACIONAL.,Hipoteca,2017
591,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
592,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
593,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
594,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
595,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
596,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
597,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
598,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
599,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
600,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
601,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
602,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
603,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
604,JALISCO,GUADALAJARA,ZAPOPAN, HABITACIONAL,Hipoteca,2017
605,JALISCO,GUADALAJARA,TLAQUEPAQUE,NO CONSTA,Hipoteca,2017
606,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
607,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
608,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
609,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
610,JALISCO,GUADALAJARA,ZAPOPAN, HABITACIONAL,Hipoteca,2017
611,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
612,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
613,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
614,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
615,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
616,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
617,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
618,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
619,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
620,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
